Text,IsToxic
"The 1,879 people the disliked this video are the problem. This man said nothing wrong. And until they change, which will not happen, it will not change. The good thing is you are still very out numbered.",False
"If no state, no cop; no cop, no shooting. So the state is the problem, right? Anarcho-capitalists like Steffan should agree with this nonsense.",False
racist piece of shit you reach for anything to justify murder. it is extremely shameful how you slant facts in order to justify your racist and biased views. ,True
"Dear Mr. Stephen Molyneux, 40 minutes is a bit long, but you are 100% right! You respond only after all facts are in . BTW, I voted the thumb up and the number (5729 )did not even blink. ( I have tried the thumb down and must say the same thing happened = to be fair.....)  Thank you for your homework and your hard work. Obviously you spent a lot of time to present this case to us. Very nice of you. Obviously you care very much about your country.  All the best !",False
please do a follow-up video if u get enough new information. thx for your time and great work as always.,False
"When are people of this country going to learn, it isn't the police that is the enemy, it is the MEDIA..they are the ones lighting the so called fire, and stirring the pot...",False
"As always Mr. Molyneux, excellent video.",False
"Stop advertising swisher sweets lol , ur a racist point blank  .",True
This man has an intelligence the average black man can't comprehend.  Its like a dog trying to figure out how man makes a house.,True
"I loved your Trayvon Martin video and I love this one too. I wish you could deliver cable news, maybe then people would get the truth.",False
"and the robbery video leaves one with more questions than answers...
He put 'something' on the clerks counter when he entered the store... MONEY .... ??? Watch carefully... He had 'something' in his hand when he entered, plus pulled something out of his pockets, Money??? ... and put it on the counter... These surveillance have audio ability.... there was a conversation at the clerks window as well
I'm just saying....﻿
some of the videos posted are longer and have more depth.... the clerk and him had an exchange at the window... we don't know what was said, we don't know.... if the money was sufficient for the items... etc...",False
"I hope the next video will be entitled ""The Truth about the Ferguson police department and the Ferguson riots"". Thanks for the usual quality research but there are two issues match and gasoline. Riot control of otherwise peaceful protestors, homeowners refusing to go inside and members of the press are clear symptoms of something out of the normal for small town police. Sanford police had similar protests incuding looting but resisted such escalation.",False
"Here's another fine Ferguson officer.  Man, they really got the cream of the crop in that town!  LOL  http://thefreethoughtproject.com/ferguson-cop-choked-hog-tied-12-year-old-accused-assault/",False
